step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,amount_log,amount_sqrt,amount_bin_encoded,amount_to_oldbalance_ratio,amount_exceeds_balance,hour,day,is_night,is_weekend,hour_sin,hour_cos,time_since_last_tx,tx_count_1h,tx_count_6h,tx_count_24h,user_tx_count,user_avg_amount,user_std_amount,amount_deviation_from_user_avg,tx_velocity,balance_change_orig,balance_change_dest,expected_balance_change,balance_inconsistency_orig,orig_zero_balance_before,orig_zero_balance_after,dest_zero_balance_before,dest_zero_balance_after,drains_account,balance_mismatch,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,is_risky_type,user_type_switches,dest_is_merchant,is_c2c,dest_tx_count,dest_is_popular,risk_score,consistency_score,tx_intensity,isFraud
251,184258.46,0.0,0.0,235552.6,419811.06,12.124100152017144,429.25337505953286,3,184258.46,1,11,10,0,0,0.258819045102521,-0.9659258262890682,999.0,1.0,1.0,1.0,1,184258.46,0.0,0.0,184.25845999999999,0.0,184258.46,-184258.46,184258.46,1,1,0,0,0,0,False,False,False,False,True,1,1,0,1,1,0,6,0.6666666666666666,1.75,0
251,230130.49,8003735.08,8233865.57,4486478.23,4256347.74,12.346406120201804,479.7191782699541,3,0.028752883365939272,0,11,10,0,0,0.258819045102521,-0.9659258262890682,999.0,1.0,1.0,1.0,1,230130.49,0.0,0.0,230.13048999999998,230130.49000000022,-230130.49000000022,-230130.49,460260.9800000002,0,0,0,0,0,1,True,False,False,False,False,0,1,0,1,2,1,3,0.6666666666666666,1.75,0
251,41595.72,309394.0,267798.28,0.0,41595.72,10.635776596986988,203.9502880605958,2,0.1344421209133955,0,11,10,0,0,0.258819045102521,-0.9659258262890682,999.0,1.0,1.0,1.0,1,41595.72,0.0,0.0,41.59572,-41595.71999999997,41595.72,-41595.72,2.9103830456733704e-11,0,0,1,0,0,0,False,True,False,False,False,1,1,0,1,1,0,4,0.6666666666666666,1.75,0
251,172067.6,297785.0,125717.4,0.0,172067.6,12.055648513490475,414.81031809732025,3,0.5778230004096901,0,11,10,0,0,0.258819045102521,-0.9659258262890682,999.0,1.0,1.0,1.0,1,172067.6,0.0,0.0,172.0676,-172067.6,172067.6,-172067.6,0.0,0,0,1,0,0,0,False,True,False,False,False,1,1,0,1,1,0,4,0.6666666666666666,1.75,0
251,294447.2,31319.0,325766.2,8732476.75,8438029.55,12.592858375261827,542.629892283866,3,9.40125159642401,1,11,10,0,0,0.258819045102521,-0.9659258262890682,999.0,1.0,1.0,1.0,1,294447.2,0.0,0.0,294.4472,294447.2,-294447.19999999925,-294447.2,588894.4,0,0,0,0,0,1,True,False,False,False,False,0,1,0,1,1,0,5,0.6666666666666666,1.75,0
251,14031.19,10370.0,0.0,0.0,0.0,9.549109254999198,118.45332414077707,2,1.3529254652396105,1,11,10,0,0,0.258819045102521,-0.9659258262890682,999.0,1.0,1.0,1.0,1,14031.19,0.0,0.0,14.03119,-10370.0,0.0,-14031.19,3661.1900000000005,0,1,1,1,1,0,False,False,False,True,False,0,1,1,0,1,0,5,0.6666666666666666,1.75,0
251,140081.63,20353.0,0.0,0.0,140081.63,11.849987741769208,374.27480545716674,3,6.882265402377911,1,11,10,0,0,0.258819045102521,-0.9659258262890682,999.0,1.0,1.0,1.0,1,140081.63,0.0,0.0,140.08163000000002,-20353.0,140081.63,-140081.63,119728.63,0,1,1,0,1,0,False,True,False,False,False,1,1,0,1,1,0,9,0.6666666666666666,1.75,0
251,1344073.72,754116.0,0.0,41776.81,1385850.53,14.111216393757969,1159.3419340298185,4,1.782314574528886,1,11,10,0,0,0.258819045102521,-0.9659258262890682,999.0,1.0,1.0,1.0,1,1344073.72,0.0,0.0,1344.0737199999999,-754116.0,1344073.72,-1344073.72,589957.72,0,1,0,0,1,0,False,False,False,False,True,1,1,0,1,1,0,9,0.6666666666666666,1.75,0
251,4257.98,16436.0,12178.02,0.0,0.0,8.356784973974174,65.25319915529046,1,0.2590484881669404,0,11,10,0,0,0.258819045102521,-0.9659258262890682,999.0,1.0,1.0,1.0,1,4257.98,0.0,0.0,4.25798,-4257.98,0.0,-4257.98,0.0,0,0,1,1,0,0,False,False,False,True,False,0,1,1,0,1,0,0,0.6666666666666666,1.75,0
251,115021.0,1356087.8,1471108.8,1698370.72,1583349.72,11.65287869339687,339.1474605536654,3,0.08481819184702359,0,11,10,0,0,0.258819045102521,-0.9659258262890682,999.0,1.0,1.0,1.0,1,115021.0,0.0,0.0,115.021,115021.0,-115021.0,-115021.0,230042.0,0,0,0,0,0,1,True,False,False,False,False,0,1,0,1,2,1,3,0.6666666666666666,1.75,0
251,1822.71,30957.0,29134.29,0.0,0.0,7.508628166765761,42.69320789071723,1,0.058876865430583375,0,11,10,0,0,0.258819045102521,-0.9659258262890682,999.0,1.0,1.0,1.0,1,1822.71,0.0,0.0,1.82271,-1822.7099999999991,0.0,-1822.71,9.094947017729282e-13,0,0,1,1,0,0,False,False,False,True,False,0,1,1,0,1,0,0,0.6666666666666666,1.75,0
251,7587.08,31580.0,23992.92,0.0,0.0,8.9343338739619,87.10384606893085,1,0.24024191760868877,0,11,10,0,0,0.258819045102521,-0.9659258262890682,999.0,1.0,1.0,1.0,1,7587.08,0.0,0.0,7.58708,-7587.080000000002,0.0,-7587.08,1.8189894035458565e-12,0,0,1,1,0,0,False,False,False,True,False,0,1,1,0,1,0,0,0.6666666666666666,1.75,0
251,82412.06,0.0,0.0,861454.52,943866.58,11.319499198484165,287.0750076199598,2,82412.06,1,11,10,0,0,0.258819045102521,-0.9659258262890682,999.0,1.0,1.0,1.0,1,82412.06,0.0,0.0,82.41206,0.0,82412.05999999994,-82412.06,82412.06,1,1,0,0,0,0,False,True,False,False,False,1,1,0,1,1,0,6,0.6666666666666666,1.75,0
251,8350.08,227314.21,218964.13,0.0,0.0,9.0301461507984,91.37877215196099,1,0.03673348562993211,0,11,10,0,0,0.258819045102521,-0.9659258262890682,999.0,1.0,1.0,1.0,1,8350.08,0.0,0.0,8.35008,-8350.079999999987,0.0,-8350.08,1.2732925824820995e-11,0,0,1,1,0,0,False,False,False,True,False,0,1,1,0,1,0,0,0.6666666666666666,1.75,0
251,1941.74,0.0,0.0,0.0,0.0,7.57185462673342,44.06517899657279,1,1941.74,1,11,10,0,0,0.258819045102521,-0.9659258262890682,999.0,1.0,1.0,1.0,1,1941.74,0.0,0.0,1.94174,0.0,0.0,-1941.74,1941.74,1,1,1,1,0,0,False,False,False,True,False,0,1,1,0,1,0,2,0.6666666666666666,1.75,0
251,10063.52,16071.0,6007.48,0.0,0.0,9.216771646921783,100.31709724668075,2,0.6261523145843704,0,11,10,0,0,0.258819045102521,-0.9659258262890682,999.0,1.0,1.0,1.0,1,10063.52,0.0,0.0,10.06352,-10063.52,0.0,-10063.52,0.0,0,0,1,1,0,0,False,False,False,True,False,0,1,1,0,1,0,0,0.6666666666666666,1.75,0
251,60932.42,1497606.46,1558538.88,1004314.04,943381.62,11.01753707165254,246.84493108022292,2,0.040686509400801193,0,11,10,0,0,0.258819045102521,-0.9659258262890682,999.0,1.0,1.0,1.0,1,60932.42,0.0,0.0,60.93242,60932.419999999925,-60932.42000000004,-60932.42,121864.83999999992,0,0,0,0,0,1,True,False,False,False,False,0,1,0,1,1,0,3,0.6666666666666666,1.75,0
251,118368.9,3812126.59,3930495.49,1352898.53,1234529.63,11.681569746138932,344.0478164441681,3,0.03105061339250715,0,11,10,0,0,0.258819045102521,-0.9659258262890682,999.0,1.0,1.0,1.0,1,118368.9,0.0,0.0,118.3689,118368.90000000037,-118368.90000000014,-118368.9,236737.80000000037,0,0,0,0,0,1,True,False,False,False,False,0,1,0,1,1,0,3,0.6666666666666666,1.75,0
252,408543.8,4588059.42,4996603.21,574434.77,165890.98,12.920356856791576,639.1743111233429,3,0.08904499126016305,0,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,408543.8,0.0,0.0,408.5438,408543.79000000004,-408543.79000000004,-408543.8,817087.5900000001,0,0,0,0,0,1,True,False,False,False,False,0,1,0,1,1,0,3,0.6666666666666666,1.75,0
252,62614.17,10936.0,0.0,0.0,0.0,11.044762859998839,250.22823581682383,2,5.724985827923562,1,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,62614.17,0.0,0.0,62.61417,-10936.0,0.0,-62614.17,51678.17,0,1,1,1,1,0,False,False,False,True,False,0,1,1,0,1,0,5,0.6666666666666666,1.75,0
252,282814.61,13561.0,0.0,27876.48,310691.08,12.552550409501002,531.8031684749537,3,20.85345892936145,1,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,282814.61,0.0,0.0,282.81460999999996,-13561.0,282814.60000000003,-282814.61,269253.61,0,1,0,0,1,0,False,True,False,False,False,1,1,0,1,1,0,9,0.6666666666666666,1.75,0
252,232352.16,0.0,0.0,1203569.87,1435922.03,12.356013734592796,482.0292107331256,3,232352.16,1,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,232352.16,0.0,0.0,232.35216,0.0,232352.15999999992,-232352.16,232352.16,1,1,0,0,0,0,False,True,False,False,False,1,1,0,1,2,1,6,0.6666666666666666,1.75,0
252,25640.24,0.0,0.0,0.0,0.0,10.151957271799683,160.12570062297934,2,25640.24,1,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,25640.24,0.0,0.0,25.640240000000002,0.0,0.0,-25640.24,25640.24,1,1,1,1,0,0,False,False,False,True,False,0,1,1,0,1,0,2,0.6666666666666666,1.75,0
252,26618.2,805878.8,779260.6,0.0,0.0,10.189388038905479,163.15085044215982,2,0.03302998784682281,0,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,26618.2,0.0,0.0,26.6182,-26618.20000000007,0.0,-26618.2,6.912159733474255e-11,0,0,1,1,0,0,False,False,False,True,False,0,1,1,0,1,0,0,0.6666666666666666,1.75,0
252,8375.7,281528.0,273152.3,134291.42,142667.12,9.033209321169211,91.51885051725684,1,0.02975075391877924,0,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,8375.7,0.0,0.0,8.3757,-8375.700000000012,8375.699999999983,-8375.7,1.0913936421275139e-11,0,0,0,0,0,0,False,True,False,False,False,1,1,0,1,1,0,4,0.6666666666666666,1.75,0
252,10153.96,38787.49,28633.53,0.0,0.0,9.225717535060395,100.76685963152767,2,0.2617776562067768,0,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,10153.96,0.0,0.0,10.15396,-10153.96,0.0,-10153.96,0.0,0,0,1,1,0,0,False,False,False,True,False,0,1,1,0,1,0,0,0.6666666666666666,1.75,0
252,61666.6,153422.0,91755.4,159540.61,221207.22,11.029513950412952,248.32760619794166,2,0.4019384316562706,0,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,61666.6,0.0,0.0,61.666599999999995,-61666.600000000006,61666.610000000015,-61666.6,7.275957614183426e-12,0,0,0,0,0,0,False,True,False,False,False,1,1,0,1,1,0,4,0.6666666666666666,1.75,0
252,205082.26,0.0,0.0,320102.31,525184.58,12.231171322006908,452.86008876914735,3,205082.26,1,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,205082.26,0.0,0.0,205.08226000000002,0.0,205082.26999999996,-205082.26,205082.26,1,1,0,0,0,0,False,True,False,False,False,1,1,0,1,1,0,6,0.6666666666666666,1.75,0
252,317524.75,724.0,0.0,677274.13,994798.88,12.668314196388469,563.493345124856,3,437.9651724137931,1,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,317524.75,0.0,0.0,317.52475,-724.0,317524.75,-317524.75,316800.75,0,1,0,0,1,0,False,True,False,False,False,1,1,0,1,1,0,9,0.6666666666666666,1.75,0
252,387781.3,9065066.54,9452847.83,1509102.52,1121321.22,12.868199378665508,622.7208845060522,3,0.04277754118090112,0,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,387781.3,0.0,0.0,387.7813,387781.29000000097,-387781.30000000005,-387781.3,775562.590000001,0,0,0,0,0,1,True,False,False,False,False,0,1,0,1,1,0,3,0.6666666666666666,1.75,0
252,147683.24,2421382.28,2569065.52,591976.72,444293.48,11.902831760050427,384.29577150939355,3,0.060991269420180357,0,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,147683.24,0.0,0.0,147.68323999999998,147683.24000000022,-147683.24,-147683.24,295366.4800000002,0,0,0,0,0,1,True,False,False,False,False,0,1,0,1,1,0,3,0.6666666666666666,1.75,0
252,3928.98,0.0,0.0,0.0,0.0,8.276389615791834,62.68157624055094,1,3928.98,1,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,3928.98,0.0,0.0,3.92898,0.0,0.0,-3928.98,3928.98,1,1,1,1,0,0,False,False,False,True,False,0,1,1,0,1,0,2,0.6666666666666666,1.75,0
252,135149.79,983613.0,1118762.79,769301.32,481228.24,11.81414639704452,367.62724327775277,3,0.13740124683056565,0,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,135149.79,0.0,0.0,135.14979,135149.79000000004,-288073.07999999996,-135149.79,270299.5800000001,0,0,0,0,0,1,True,False,False,False,False,0,1,0,1,1,0,3,0.6666666666666666,1.75,0
252,2503.53,0.0,0.0,0.0,0.0,7.825856371164741,50.03528754788964,1,2503.53,1,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,2503.53,0.0,0.0,2.50353,0.0,0.0,-2503.53,2503.53,1,1,1,1,0,0,False,False,False,True,False,0,1,1,0,1,0,2,0.6666666666666666,1.75,0
252,99944.51,21194.0,0.0,4761770.23,4861714.74,11.51238041645827,316.1400164484085,2,4.715475819768813,1,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,99944.51,0.0,0.0,99.94451,-21194.0,99944.50999999978,-99944.51,78750.51,0,1,0,0,1,0,False,True,False,False,False,1,1,0,1,2,1,9,0.6666666666666666,1.75,0
252,205095.33,223017.0,17921.67,0.0,205095.33,12.231235050189992,452.87451904473494,3,0.9196357693101005,0,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,205095.33,0.0,0.0,205.09533,-205095.33000000002,205095.33,-205095.33,2.9103830456733704e-11,0,0,1,0,0,0,False,True,False,False,False,1,1,0,1,1,0,4,0.6666666666666666,1.75,0
252,131475.86,391.0,0.0,455639.23,587115.09,11.786586145533743,362.596001081093,3,335.3976020408163,1,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,131475.86,0.0,0.0,131.47585999999998,-391.0,131475.86,-131475.86,131084.86,0,1,0,0,1,0,False,True,False,False,False,1,1,0,1,1,0,9,0.6666666666666666,1.75,0
252,4698.96,0.0,0.0,0.0,0.0,8.455309277023636,68.54896060481151,1,4698.96,1,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,4698.96,0.0,0.0,4.6989600000000005,0.0,0.0,-4698.96,4698.96,1,1,1,1,0,0,False,False,False,True,False,0,1,1,0,1,0,2,0.6666666666666666,1.75,0
252,669517.04,679516.0,9998.96,365716.8,1035233.84,13.414313389232044,818.2402092295391,3,0.9852837235860178,0,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,669517.04,0.0,0.0,669.5170400000001,-669517.04,669517.04,-669517.04,0.0,0,0,0,0,0,0,False,False,False,False,True,1,1,0,1,1,0,4,0.6666666666666666,1.75,0
252,5263.95,0.0,0.0,0.0,0.0,8.56882692784682,72.55308401439596,1,5263.95,1,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,5263.95,0.0,0.0,5.2639499999999995,0.0,0.0,-5263.95,5263.95,1,1,1,1,0,0,False,False,False,True,False,0,1,1,0,1,0,2,0.6666666666666666,1.75,0
252,5492.88,12500.0,17992.88,2418415.85,2412922.97,8.611390024407214,74.11396629515924,1,0.4393952483801296,0,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,5492.88,0.0,0.0,5.49288,5492.880000000001,-5492.879999999888,-5492.88,10985.760000000002,0,0,0,0,0,1,True,False,False,False,False,0,1,0,1,1,0,3,0.6666666666666666,1.75,0
252,110919.09,0.0,0.0,3501905.3,3612824.38,11.616565311124985,333.04517711565796,3,110919.09,1,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,110919.09,0.0,0.0,110.91909,0.0,110919.08000000007,-110919.09,110919.09,1,1,0,0,0,0,False,True,False,False,False,1,1,0,1,1,0,6,0.6666666666666666,1.75,0
252,5467.5,0.0,0.0,0.0,0.0,8.60675963477528,73.94254526319743,1,5467.5,1,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,5467.5,0.0,0.0,5.4675,0.0,0.0,-5467.5,5467.5,1,1,1,1,0,0,False,False,False,True,False,0,1,1,0,1,0,2,0.6666666666666666,1.75,0
252,41157.2,146.0,0.0,0.0,0.0,10.625178457213298,202.87237367369664,2,279.9809523809524,1,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,41157.2,0.0,0.0,41.157199999999996,-146.0,0.0,-41157.2,41011.2,0,1,1,1,1,0,False,False,False,True,False,0,1,1,0,1,0,5,0.6666666666666666,1.75,0
252,359721.27,103848.0,0.0,2275389.66,2635110.93,12.793087540472236,599.7676800228569,3,3.4638876638195844,1,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,359721.27,0.0,0.0,359.72127,-103848.0,359721.27,-359721.27,255873.27000000002,0,1,0,0,1,0,False,False,False,False,True,1,1,0,1,1,0,9,0.6666666666666666,1.75,0
252,223445.96,300445.0,76999.04,129884.53,353330.49,12.316929349435755,472.7007086942011,3,0.7437142115388455,0,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,223445.96,0.0,0.0,223.44595999999999,-223445.96000000002,223445.96,-223445.96,2.9103830456733704e-11,0,0,0,0,0,0,False,True,False,False,False,1,1,0,1,1,0,4,0.6666666666666666,1.75,0
252,143888.72,229593.0,85704.28,219305.15,363193.87,11.87680245182465,379.3266666080833,3,0.6267094087824595,0,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,143888.72,0.0,0.0,143.88872,-143888.72,143888.72,-143888.72,0.0,0,0,0,0,0,0,False,True,False,False,False,1,1,0,1,1,0,4,0.6666666666666666,1.75,0
252,326665.24,0.0,0.0,5552962.35,5879627.59,12.696694255855343,571.5463585747004,3,326665.24,1,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,326665.24,0.0,0.0,326.66524,0.0,326665.2400000002,-326665.24,326665.24,1,1,0,0,0,0,False,True,False,False,False,1,1,0,1,1,0,6,0.6666666666666666,1.75,0
252,30209.68,61761.0,91970.68,256987.39,226777.7,10.315950783230338,173.80932080875294,2,0.489130533337651,0,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,30209.68,0.0,0.0,30.20968,30209.679999999993,-30209.690000000002,-30209.68,60419.35999999999,0,0,0,0,0,1,True,False,False,False,False,0,1,0,1,1,0,3,0.6666666666666666,1.75,0
252,28395.31,53523.0,81918.31,0.0,0.0,10.254014486130254,168.50907987405307,2,0.5305154696958374,0,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,28395.31,0.0,0.0,28.395310000000002,28395.309999999998,0.0,-28395.31,56790.619999999995,0,0,1,1,0,1,True,False,False,False,False,0,1,0,1,1,0,3,0.6666666666666666,1.75,0
252,202408.49,20113787.87,20316196.36,1835836.87,1633428.38,12.218048102648048,449.89831073254766,3,0.010063170659104169,0,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,202408.49,0.0,0.0,202.40849,202408.48999999836,-202408.49000000022,-202408.49,404816.97999999835,0,0,0,0,0,1,True,False,False,False,False,0,1,0,1,1,0,3,0.6666666666666666,1.75,0
252,307759.08,90228.0,397987.08,365423.52,57664.44,12.637075797368956,554.7603807050392,3,3.4108665728313516,1,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,307759.08,0.0,0.0,307.75908000000004,307759.08,-307759.08,-307759.08,615518.16,0,0,0,0,0,1,True,False,False,False,False,0,1,0,1,1,0,5,0.6666666666666666,1.75,0
252,309496.62,0.0,0.0,367560.97,677057.6,12.642705681254927,556.3242040393353,3,309496.62,1,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,309496.62,0.0,0.0,309.49662,0.0,309496.63,-309496.62,309496.62,1,1,0,0,0,0,False,False,False,False,True,1,1,0,1,1,0,6,0.6666666666666666,1.75,0
252,13925.72,190149.0,176223.28,0.0,0.0,9.541564576018647,118.00728791053542,2,0.07323544570076256,0,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,13925.72,0.0,0.0,13.92572,-13925.720000000001,0.0,-13925.72,1.8189894035458565e-12,0,0,1,1,0,0,False,False,False,True,False,0,1,1,0,1,0,0,0.6666666666666666,1.75,0
252,7716.82,326708.62,334425.43,351908.8,344191.99,8.951287219721427,87.84543243675222,1,0.023619812603008137,0,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,7716.82,0.0,0.0,7.716819999999999,7716.809999999998,-7716.809999999998,-7716.82,15433.629999999997,0,0,0,0,0,1,True,False,False,False,False,0,1,0,1,1,0,3,0.6666666666666666,1.75,0
252,179274.91,0.0,0.0,848143.67,1027418.58,12.09668129473845,423.4086796465089,3,179274.91,1,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,179274.91,0.0,0.0,179.27491,0.0,179274.90999999992,-179274.91,179274.91,1,1,0,0,0,0,False,True,False,False,False,1,1,0,1,1,0,6,0.6666666666666666,1.75,0
252,142800.55,0.0,0.0,12561920.93,12704721.48,11.86921118317045,377.8896002802935,3,142800.55,1,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,142800.55,0.0,0.0,142.80055,0.0,142800.55000000075,-142800.55,142800.55,1,1,0,0,0,0,False,False,False,False,True,1,1,0,1,1,0,6,0.6666666666666666,1.75,0
252,109084.87,2982857.32,3091942.19,827304.74,718219.87,11.599890649226323,330.2799872835168,3,0.03657058374800718,0,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,109084.87,0.0,0.0,109.08487,109084.87000000011,-109084.87,-109084.87,218169.7400000001,0,0,0,0,0,1,True,False,False,False,False,0,1,0,1,1,0,3,0.6666666666666666,1.75,0
252,155630.86,33298.0,188928.86,11617993.73,11462362.87,11.955248625550885,394.5007731297874,3,4.6737397519445025,1,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,155630.86,0.0,0.0,155.63085999999998,155630.86,-155630.86000000127,-155630.86,311261.72,0,0,0,0,0,1,True,False,False,False,False,0,1,0,1,1,0,5,0.6666666666666666,1.75,0
252,81006.11,3564791.34,3645797.45,299187.4,218181.29,11.302292207580109,284.6157233885718,2,0.022723935161956726,0,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,81006.11,0.0,0.0,81.00611,81006.11000000034,-81006.11000000002,-81006.11,162012.22000000032,0,0,0,0,0,1,True,False,False,False,False,0,1,0,1,1,0,3,0.6666666666666666,1.75,0
252,34950.05,169369.44,204319.49,3729609.18,3694659.13,10.461703790129132,186.94932468452515,2,0.20635271420443851,0,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,34950.05,0.0,0.0,34.950050000000005,34950.04999999999,-34950.05000000028,-34950.05,69900.09999999999,0,0,0,0,0,1,True,False,False,False,False,0,1,0,1,1,0,3,0.6666666666666666,1.75,0
252,94716.33,103956.0,9239.67,0.0,0.0,11.458652261375939,307.7601826097717,2,0.9111106515193782,0,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,94716.33,0.0,0.0,94.71633,-94716.33,0.0,-94716.33,0.0,0,0,1,1,0,0,False,False,False,True,False,0,1,1,0,1,0,0,0.6666666666666666,1.75,0
252,476698.06,24745.0,0.0,0.0,476698.06,13.074640669300896,690.433240798848,3,19.263640992483634,1,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,476698.06,0.0,0.0,476.69806,-24745.0,476698.06,-476698.06,451953.06,0,1,1,0,1,0,False,True,False,False,False,1,1,0,1,1,0,9,0.6666666666666666,1.75,0
252,71205.12,3272959.83,3344164.95,214684.16,143479.04,11.173334048762323,266.8428751156755,2,0.021755567419974284,0,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,71205.12,0.0,0.0,71.20512,71205.12000000011,-71205.12,-71205.12,142410.2400000001,0,0,0,0,0,1,True,False,False,False,False,0,1,0,1,1,0,3,0.6666666666666666,1.75,0
252,187795.94,6717060.63,6904856.57,1370326.48,1182530.54,12.14311655169384,433.35428923687834,3,0.027958049269826337,0,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,187795.94,0.0,0.0,187.79594,187795.9400000004,-187795.93999999994,-187795.94,375591.8800000004,0,0,0,0,0,1,True,False,False,False,False,0,1,0,1,1,0,3,0.6666666666666666,1.75,0
252,405306.78,0.0,0.0,823522.18,1572398.47,12.912402008089703,636.6370865728763,3,405306.78,1,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,405306.78,0.0,0.0,405.30678,0.0,748876.2899999999,-405306.78,405306.78,1,1,0,0,0,0,False,False,False,False,True,1,1,0,1,1,0,6,0.6666666666666666,1.75,0
252,20425.59,0.0,0.0,0.0,0.0,9.924592762475612,142.9181234133726,2,20425.59,1,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,20425.59,0.0,0.0,20.42559,0.0,0.0,-20425.59,20425.59,1,1,1,1,0,0,False,False,False,True,False,0,1,1,0,1,0,2,0.6666666666666666,1.75,0
252,7887.85,46935.99,39048.13,0.0,0.0,8.973205649097618,88.81356878315385,1,0.16805189254786046,0,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,7887.85,0.0,0.0,7.88785,-7887.860000000001,0.0,-7887.85,0.010000000000218279,0,0,1,1,0,1,False,False,False,True,False,0,1,1,0,1,0,2,0.6666666666666666,1.75,0
252,32637.53,35563.07,2925.55,0.0,0.0,10.393248771299152,180.6586006809529,2,0.9177107681994777,0,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,32637.53,0.0,0.0,32.63753,-32637.52,0.0,-32637.53,0.00999999999839929,0,0,1,1,0,0,False,False,False,True,False,0,1,1,0,1,0,0,0.6666666666666666,1.75,0
252,57788.64,6723.0,0.0,0.0,0.0,10.964564799840959,240.3926787570703,2,8.594384295062463,1,12,10,0,0,1.2246467991473532e-16,-1.0,999.0,1.0,1.0,1.0,1,57788.64,0.0,0.0,57.78864,-6723.0,0.0,-57788.64,51065.64,0,1,1,1,1,0,False,False,False,True,False,0,1,1,0,1,0,5,0.6666666666666666,1.75,0
